row_id,legacy_row_id,fold,from,starting label,QID,label,depth,target,prediction,correct,reached,decision_source,model_depth
row1266,Q916196|Q1058914,3,Q916196,Citrix Systems,Q1058914,software company,1,1,1,1,True,model,1
row1267,Q916196|Q891723,3,Q916196,Citrix Systems,Q891723,public company,1,1,1,1,True,model,1
row1268,Q916196|Q30688741,3,Q916196,Citrix Systems,Q30688741,virtual restaurant,2,0,0,1,True,model,2
row1269,Q916196|Q1529128,3,Q916196,Citrix Systems,Q1529128,postal service,2,0,0,1,True,model,2
row1270,Q916196|Q1331793,3,Q916196,Citrix Systems,Q1331793,media company,2,0,0,1,True,model,2
row1271,Q916196|Q1757263,3,Q916196,Citrix Systems,Q1757263,moving company,2,0,0,1,True,model,2
row1272,Q916196|Q3591545,3,Q916196,Citrix Systems,Q3591545,financial service company,2,0,0,1,True,model,2
row1273,Q916196|Q1719063,3,Q916196,Citrix Systems,Q1719063,betting shop,2,0,0,1,True,model,2
row1274,Q916196|Q50825050,3,Q916196,Citrix Systems,Q50825050,Concession company,2,0,0,1,True,model,2
row1275,Q916196|Q3515239,3,Q916196,Citrix Systems,Q3515239,tannery,2,0,0,1,True,model,2
row1276,Q916196|Q2865305,3,Q916196,Citrix Systems,Q2865305,trading company,2,0,0,1,True,model,2
row1278,Q916196|Q726870,3,Q916196,Citrix Systems,Q726870,brick and mortar,2,0,0,1,True,model,2
row1279,Q916196|Q1132207,3,Q916196,Citrix Systems,Q1132207,business incubator,2,0,0,1,True,model,2
row1280,Q916196|Q16968466,3,Q916196,Citrix Systems,Q16968466,regional health authority,2,0,0,1,True,model,2
row1281,Q916196|Q1200676,3,Q916196,Citrix Systems,Q1200676,design agency,2,0,0,1,True,model,2
row1282,Q916196|Q1116826,3,Q916196,Citrix Systems,Q1116826,private security company,2,0,0,1,True,model,2
row1283,Q916196|Q25112142,3,Q916196,Citrix Systems,Q25112142,dental service organization,2,0,0,1,True,model,2
row1284,Q916196|Q217107,3,Q916196,Citrix Systems,Q217107,travel agency,2,0,0,1,True,model,2
row1285,Q916196|Q2566474,3,Q916196,Citrix Systems,Q2566474,sutler,2,0,0,1,True,model,2
row1287,Q916196|Q1520069,3,Q916196,Citrix Systems,Q1520069,bottling company,2,0,0,1,True,model,2
row1288,Q916196|Q1109680,3,Q916196,Citrix Systems,Q1109680,small business,2,0,0,1,True,model,2
row1289,Q916196|Q7830259,3,Q916196,Citrix Systems,Q7830259,Township and Village Enterprises,2,0,0,1,True,model,2
row1290,Q916196|Q1341478,3,Q916196,Citrix Systems,Q1341478,energy company,2,0,0,1,True,model,2
row1291,Q916196|Q6500733,3,Q916196,Citrix Systems,Q6500733,printer,2,0,0,1,True,model,2
row1293,Q916196|Q11885129,3,Q916196,Citrix Systems,Q11885129,artist agency,2,0,0,1,True,model,2
row1294,Q916196|Q476118,3,Q916196,Citrix Systems,Q476118,reinsurance,2,0,0,1,True,model,2
row1295,Q916196|Q220142,3,Q916196,Citrix Systems,Q220142,pet store,2,0,0,1,True,model,2
row1296,Q916196|Q161726,3,Q916196,Citrix Systems,Q161726,multinational corporation,2,1,0,0,True,model,2
row1297,Q916196|Q1395324,3,Q916196,Citrix Systems,Q1395324,family business,2,0,0,1,True,model,2
row1299,Q916196|Q5384579,3,Q916196,Citrix Systems,Q5384579,Equipment rental,2,0,0,1,True,model,2
row1301,Q916196|Q133744,3,Q916196,Citrix Systems,Q133744,tour operator,2,0,0,1,True,model,2
row1303,Q916196|Q8303885,3,Q916196,Citrix Systems,Q8303885,trust company,2,0,0,1,True,model,2
row1304,Q392502|Q327333,2,Q392502,Agence nationale de la sécurité des systèmes d'information,Q327333,government agency,1,1,1,1,True,model,1
row1305,Q392502|Q939616,2,Q392502,Agence nationale de la sécurité des systèmes d'information,Q939616,DEA,2,0,0,1,True,model,2
row1307,Q392502|Q28599747,2,Q392502,Agence nationale de la sécurité des systèmes d'information,Q28599747,education agency,2,0,0,1,True,model,2
row1308,Q392502|Q6936301,2,Q392502,Agence nationale de la sécurité des systèmes d'information,Q6936301,municipal authority in Pennsylvania,2,0,0,1,True,model,2
row1309,Q392502|Q4164294,2,Q392502,Agence nationale de la sécurité des systèmes d'information,Q4164294,Indonesian non-structural government agency,2,0,0,1,True,model,2
row1310,Q392502|Q652812,2,Q392502,Agence nationale de la sécurité des systèmes d'information,Q652812,port authority,2,0,0,1,True,model,2
row1311,Q392502|Q6498663,2,Q392502,Agence nationale de la sécurité des systèmes d'information,Q6498663,fire department,2,0,0,1,True,model,2
row1313,Q392502|Q5520196,2,Q392502,Agence nationale de la sécurité des systèmes d'information,Q5520196,gaming control board,2,0,0,1,True,model,2
row1315,Q392502|Q28821169,2,Q392502,Agence nationale de la sécurité des systèmes d'information,Q28821169,national health service,2,0,0,1,True,model,2
row1317,Q392502|Q1802122,2,Q392502,Agence nationale de la sécurité des systèmes d'information,Q1802122,German state agency,2,0,0,1,True,model,2
row1319,Q392502|Q59456832,2,Q392502,Agence nationale de la sécurité des systèmes d'information,Q59456832,medical board,2,0,0,1,True,model,2
row1320,Q207971|Q15836568,3,Q207971,token ring,Q15836568,computer network protocol,1,1,1,1,True,model,1
row1321,Q207971|Q11016,3,Q207971,token ring,Q11016,technology,1,1,1,1,True,model,1
row1322,Q207971|Q104954,3,Q207971,token ring,Q104954,radio-frequency identification,2,0,0,1,True,model,2
row1324,Q207971|Q48772760,3,Q207971,token ring,Q48772760,Solar energy conversion,2,0,0,1,True,model,2
row1325,Q207971|Q4704909,3,Q207971,token ring,Q4704909,Ancient Greek technology,2,0,0,1,True,model,2
row1326,Q207971|Q59285058,3,Q207971,token ring,Q59285058,sound reproduction,2,0,0,1,True,model,2
row1327,Q207971|Q208163,3,Q207971,token ring,Q208163,signal processing,2,0,0,1,True,model,2
row1328,Q207971|Q28380029,3,Q207971,token ring,Q28380029,network file system,2,0,0,1,True,model,2
row1329,Q207971|Q5063947,3,Q207971,token ring,Q5063947,low floor technology,2,0,0,1,True,model,2
row1330,Q207971|Q1001378,3,Q207971,token ring,Q1001378,cinematic technique,2,0,0,1,True,model,2
row1332,Q207971|Q18657814,3,Q207971,token ring,Q18657814,isothermal technology,2,0,0,1,True,model,2
row1333,Q207971|Q10858759,3,Q207971,token ring,Q10858759,Asgard technology in Stargate,2,0,0,1,True,model,2
row1334,Q207971|Q6764311,3,Q207971,token ring,Q6764311,marine technology,2,0,0,1,True,model,2
row1335,Q207971|Q391690,3,Q207971,token ring,Q391690,radiant heating,2,0,0,1,True,model,2
row1336,Q207971|Q1308255,3,Q207971,token ring,Q1308255,patent classification,2,0,0,1,True,model,2
row1337,Q207971|Q8777,3,Q207971,token ring,Q8777,Hypertext Transfer Protocol,2,0,0,1,True,model,2
row1339,Q207971|Q7681758,3,Q207971,token ring,Q7681758,tamper-evident technology,2,0,0,1,True,model,2
row1340,Q207971|Q4086911,3,Q207971,token ring,Q4086911,biomedical technology,2,0,0,1,True,model,2
row1341,Q207971|Q31836203,3,Q207971,token ring,Q31836203,DYNAS,2,0,0,1,True,model,2
row1342,Q207971|Q3359815,3,Q207971,token ring,Q3359815,PPPoX,2,0,0,1,True,model,2
row1343,Q207971|Q2865882,3,Q207971,token ring,Q2865882,industrial arts,2,0,0,1,True,model,2
row1345,Q207971|Q1392806,3,Q207971,token ring,Q1392806,drug delivery,2,0,0,1,True,model,2
row1346,Q207971|Q1916441,3,Q207971,token ring,Q1916441,media technology,2,0,0,1,True,model,2
row1347,Q207971|Q2622793,3,Q207971,token ring,Q2622793,JetDirect,2,0,0,1,True,model,2
row1349,Q207971|Q427777,3,Q207971,token ring,Q427777,Science and technology of the Song dynasty,2,0,0,1,True,model,2
row1350,Q207971|Q126998,3,Q207971,token ring,Q126998,logical link control,2,0,0,1,True,model,2
row1351,Q1127220|Q18558685,1,Q1127220,Conseil supérieur de l'audiovisuel,Q18558685,French independent public authority,1,1,1,1,True,model,1
row1352,Q875932|Q80071,1,Q875932,digital watermarking,Q80071,symbol,1,1,1,1,True,model,1
row1353,Q875932|Q1191504,1,Q875932,digital watermarking,Q1191504,star,2,0,0,1,True,model,2
row1354,Q875932|Q1470711,1,Q875932,digital watermarking,Q1470711,fertility symbol,2,0,0,1,True,model,2
row1355,Q875932|Q340826,1,Q875932,digital watermarking,Q340826,Eight Treasures,2,0,0,1,True,model,2
row1356,Q875932|Q2372244,1,Q875932,digital watermarking,Q2372244,symbol,2,1,0,0,True,model,2
row1357,Q875932|Q2038570,1,Q875932,digital watermarking,Q2038570,change sign,2,0,0,1,True,model,2
row1358,Q875932|Q2543966,1,Q875932,digital watermarking,Q2543966,raised fist,2,0,0,1,True,model,2
row1359,Q875932|Q7208362,1,Q875932,digital watermarking,Q7208362,pointer,2,0,0,1,True,model,2
row1360,Q875932|Q806880,1,Q875932,digital watermarking,Q806880,banner,2,0,0,1,True,model,2
row1361,Q875932|Q1221121,1,Q875932,digital watermarking,Q1221121,official seal,2,1,0,0,True,model,2
row1362,Q3816639|Q56062429,0,Q3816639,Kotlin,Q56062429,JVM language,1,1,1,1,True,model,1
row1363,Q3816639|Q9143,0,Q3816639,Kotlin,Q9143,programming language,1,1,1,1,True,model,1
row1364,Q3816639|Q899523,0,Q3816639,Kotlin,Q899523,object-based language,1,1,1,1,True,model,1
row1365,Q3816639|Q4117397,0,Q3816639,Kotlin,Q4117397,systems programming language,2,1,1,1,True,model,2
row1366,Q3816639|Q28922858,0,Q3816639,Kotlin,Q28922858,class-based programming language,2,1,1,1,True,model,2
row1368,Q3816639|Q1993334,0,Q3816639,Kotlin,Q1993334,interpreted language,2,1,1,1,True,model,2
row1369,Q3816639|Q28920117,0,Q3816639,Kotlin,Q28920117,structured programming language,2,1,1,1,True,model,2
row1370,Q3816639|Q28920181,0,Q3816639,Kotlin,Q28920181,dataflow programming language,2,1,1,1,True,model,2
row1371,Q3816639|Q28923013,0,Q3816639,Kotlin,Q28923013,inductive logic programming language,2,1,1,1,True,model,2
row1372,Q3816639|Q7998546,0,Q3816639,Kotlin,Q7998546,wide-spectrum language,2,1,1,1,True,model,2
row1373,Q3816639|Q28920795,0,Q3816639,Kotlin,Q28920795,function-level language,2,1,1,1,True,model,2
row1374,Q41609|Q2101564,1,Q41609,Domain Name System Security Extensions,Q2101564,specification,1,1,1,1,True,model,1
row1375,Q41609|Q2275513,1,Q41609,Domain Name System Security Extensions,Q2275513,system requirements,2,0,0,1,True,model,2
row1376,Q160453|Q15836568,2,Q160453,Simple Mail Transfer Protocol,Q15836568,computer network protocol,1,1,1,1,True,model,1
row1377,Q160453|Q16935517,2,Q160453,Simple Mail Transfer Protocol,Q16935517,text-based protocol,1,1,1,1,True,model,1
row1378,Q160453|Q8795,2,Q160453,Simple Mail Transfer Protocol,Q8795,Internet Protocol,2,0,0,1,True,model,2
row1379,Q160453|Q8777,2,Q160453,Simple Mail Transfer Protocol,Q8777,Hypertext Transfer Protocol,2,0,0,1,True,model,2
row1380,Q160453|Q5013874,2,Q160453,Simple Mail Transfer Protocol,Q5013874,CRFS (Coherent Remote File System),2,0,0,1,True,model,2
row1381,Q160453|Q184230,2,Q160453,Simple Mail Transfer Protocol,Q184230,Simple Network Management Protocol,2,1,0,0,True,model,2
row1382,Q160453|Q28380029,2,Q160453,Simple Mail Transfer Protocol,Q28380029,network file system,2,0,0,1,True,model,2
row1383,Q160453|Q2622793,2,Q160453,Simple Mail Transfer Protocol,Q2622793,JetDirect,2,0,0,1,True,model,2
row1385,Q160453|Q1254335,2,Q160453,Simple Mail Transfer Protocol,Q1254335,cryptographic protocol,2,0,0,1,True,model,2
row1386,Q568494|Q228502,4,Q568494,single sign-on,Q228502,access control,1,1,1,1,True,model,1
row1387,Q568494|Q2085069,4,Q568494,single sign-on,Q2085069,group,2,0,1,0,True,model,2
row1388,Q568494|Q1146283,4,Q568494,single sign-on,Q1146283,turnstile,2,0,0,1,True,model,2
row1389,Q568494|Q977772,4,Q568494,single sign-on,Q977772,identity management,2,1,0,0,True,model,2
row1390,Q568494|Q756230,4,Q568494,single sign-on,Q756230,directory service,2,1,1,1,True,model,2
row1391,Q568494|Q17125828,4,Q568494,single sign-on,Q17125828,logical access control,2,0,1,0,True,model,2
row1392,Q568494|Q55603125,4,Q568494,single sign-on,Q55603125,account verification,3,1,0,0,False,bfs_auto_prune,
row1393,Q568494|Q55608710,4,Q568494,single sign-on,Q55608710,Customer Identity Access Management,3,1,0,0,False,bfs_auto_prune,
row1394,Q568494|Q1417548,4,Q568494,single sign-on,Q1417548,Metadirectory,3,0,1,0,True,model,3
row1395,Q193902|Q179435,2,Q193902,Galileo,Q179435,satellite navigation system,1,1,1,1,True,model,1
row1396,Q193902|Q20181002,2,Q193902,Galileo,Q20181002,radionavigation-satellite service,2,1,1,1,True,model,2
row1397,Q35127|Q11288,2,Q35127,website,Q11288,web server,1,1,1,1,True,model,1
row1398,Q35127|Q3900494,2,Q35127,website,Q3900494,personal web server,2,1,0,0,True,model,2
row1399,Q35127|Q6008645,2,Q35127,website,Q6008645,in-kernel web server,2,1,0,0,True,model,2
row1400,Q35127|Q21283449,2,Q35127,website,Q21283449,GNU libmicrohttpd,2,1,0,0,True,model,2
row1401,Q35127|Q18287040,2,Q35127,website,Q18287040,HTTP server,2,1,0,0,True,model,2
row1402,Q35127|Q3480046,2,Q35127,website,Q3480046,Embedded HTTP server,2,1,0,0,True,model,2
row1403,Q72588|Q4485156,0,Q72588,content delivery network,Q4485156,software feature,1,1,1,1,True,model,1
row1404,Q72588|Q21674818,0,Q72588,content delivery network,Q21674818,MediaWiki hook,2,0,0,1,True,model,2
row1405,Q72588|Q18042942,0,Q72588,content delivery network,Q18042942,Beta Features,2,0,0,1,True,model,2
row1406,Q72588|Q4346042,0,Q72588,content delivery network,Q4346042,Do What I Mean,2,0,0,1,True,model,2
row1407,Q72588|Q554950,0,Q72588,content delivery network,Q554950,recommender system,2,0,0,1,True,model,2
row1408,Q72588|Q459708,0,Q72588,content delivery network,Q459708,features of Firefox,2,0,0,1,True,model,2
row1409,Q72588|Q2392270,0,Q72588,content delivery network,Q2392270,anti–email spam techniques,2,0,0,1,True,model,2
row1410,Q72588|Q16240817,0,Q72588,content delivery network,Q16240817,autotype,2,0,0,1,True,model,2
row1411,Q72588|Q5439692,0,Q72588,content delivery network,Q5439692,Features of Skype,2,0,0,1,True,model,2
row1413,Q72588|Q55070019,0,Q72588,content delivery network,Q55070019,video game feature,2,0,0,1,True,model,2
row1414,Q72588|Q6407552,0,Q72588,content delivery network,Q6407552,killer feature,2,0,0,1,True,model,2
row1415,Q72588|Q842193,0,Q72588,content delivery network,Q842193,sandbox,2,0,0,1,True,model,2
row1416,Q72588|Q1344046,0,Q72588,content delivery network,Q1344046,first-class functions,2,0,0,1,True,model,2
row1418,Q72588|Q48835386,0,Q72588,content delivery network,Q48835386,Feed,2,0,0,1,True,model,2
row1419,Q72588|Q4434361,0,Q72588,content delivery network,Q4434361,contact list,2,0,0,1,True,model,2
row1420,Q72588|Q5057302,0,Q72588,content delivery network,Q5057302,sound recording process,2,0,0,1,True,model,2
row1421,Q72588|Q440972,0,Q72588,content delivery network,Q440972,compatibility mode,2,0,0,1,True,model,2
row1422,Q72588|Q24839054,0,Q72588,content delivery network,Q24839054,sticker,2,0,0,1,True,model,2
row1423,Q77590|Q627436,3,Q77590,civil engineering,Q627436,field of work,1,1,1,1,True,model,1
row1424,Q77590|Q853745,3,Q77590,civil engineering,Q853745,engineering education,2,1,0,0,True,model,2
row1425,Q77590|Q4671286,3,Q77590,civil engineering,Q4671286,academic major,2,1,0,0,True,model,2
row1426,Q77590|Q1881523,3,Q77590,civil engineering,Q1881523,STEM fields,3,1,0,0,False,bfs_auto_prune,
row1429,Q152763|Q56256173,3,Q152763,lithium compounds,Q56256173,class of chemical compounds with similar applications or functions,1,1,1,1,True,model,1
row1430,Q152763|Q1340366,3,Q152763,lithium compounds,Q1340366,Enders reagents,2,0,0,1,True,model,2
row1432,Q152763|Q216830,3,Q152763,lithium compounds,Q216830,reducing agent,2,1,0,0,True,model,2
row1433,Q1268005|Q15836568,4,Q1268005,Post Office Protocol,Q15836568,computer network protocol,1,1,1,1,True,model,1
row1434,Q1268005|Q8777,4,Q1268005,Post Office Protocol,Q8777,Hypertext Transfer Protocol,2,1,0,0,True,model,2
row1435,Q1268005|Q5013874,4,Q1268005,Post Office Protocol,Q5013874,CRFS (Coherent Remote File System),2,1,0,0,True,model,2
row1436,Q1268005|Q4112081,4,Q1268005,Post Office Protocol,Q4112081,network virtualization,2,0,0,1,True,model,2
row1437,Q1268005|Q24091098,4,Q1268005,Post Office Protocol,Q24091098,database access protocol,2,0,0,1,True,model,2
row1438,Q1268005|Q126998,4,Q1268005,Post Office Protocol,Q126998,logical link control,2,0,0,1,True,model,2
row1439,Q422057|Q31855,3,Q422057,Institut national de recherche et de sécurité,Q31855,research institute,1,1,1,1,True,model,1
row1440,Q422057|Q3726309,3,Q422057,Institut national de recherche et de sécurité,Q3726309,state research institution,2,1,0,0,True,model,2
row1442,Q422057|Q57910923,3,Q422057,Institut national de recherche et de sécurité,Q57910923,digital humanities center,2,0,0,1,True,model,2
row1445,Q422057|Q1141791,3,Q422057,Institut national de recherche et de sécurité,Q1141791,Crown Research Institute,2,0,0,1,True,model,2
row1446,Q422057|Q7315155,3,Q422057,Institut national de recherche et de sécurité,Q7315155,research center,2,1,1,1,True,model,2
row1447,Q422057|Q20820271,3,Q422057,Institut national de recherche et de sécurité,Q20820271,graduate school,2,0,0,1,True,model,2
row1448,Q869370|Q19845316,4,Q869370,brute-force attack,Q19845316,cryptographic attack type,1,1,1,1,True,model,1
row1449,Q869370|Q1724915,4,Q869370,brute-force attack,Q1724915,use,1,0,1,0,True,model,1
row1450,Q5300|Q3966,0,Q5300,central processing unit,Q3966,computer hardware,1,1,1,1,True,model,1
row1451,Q5300|Q66221,0,Q5300,central processing unit,Q66221,computer data storage,2,1,0,0,True,model,2
row1452,Q5300|Q27186369,0,Q5300,central processing unit,Q27186369,CPU cooler,2,1,0,0,True,model,2
row1453,Q5300|Q1088863,0,Q5300,central processing unit,Q1088863,reservation station,2,1,0,0,True,model,2
row1454,Q5300|Q178648,0,Q5300,central processing unit,Q178648,peripheral,2,1,0,0,True,model,2
row1455,Q5300|Q19872164,0,Q5300,central processing unit,Q19872164,Amazon Dash,2,0,0,1,True,model,2
row1456,Q5300|Q216158,0,Q5300,central processing unit,Q216158,expansion card,2,1,0,0,True,model,2
row1457,Q5300|Q4439,0,Q5300,central processing unit,Q4439,hard disk drive,2,1,0,0,True,model,2
row1458,Q5300|Q352090,0,Q5300,central processing unit,Q352090,CPU cache,3,1,0,0,False,bfs_auto_prune,
row1459,Q5300|Q4308,0,Q5300,central processing unit,Q4308,graphics card,3,1,0,0,False,bfs_auto_prune,
row1460,Q5300|Q668332,0,Q5300,central processing unit,Q668332,Matrox Mystique,4,1,0,0,False,bfs_auto_prune,
row1461,Q184748|Q4485156,1,Q184748,codec,Q4485156,software feature,1,1,1,1,True,model,1
row1462,Q184748|Q17155032,1,Q184748,codec,Q17155032,software category,1,1,1,1,True,model,1
row1463,Q184748|Q907342,1,Q184748,codec,Q907342,compatibility layer,2,0,0,1,True,model,2
row1464,Q184748|Q1074158,1,Q184748,codec,Q1074158,educational software,2,0,0,1,True,model,2
row1465,Q184748|Q487365,1,Q184748,codec,Q487365,gateway,2,0,0,1,True,model,2
row1466,Q184748|Q1727373,1,Q184748,codec,Q1727373,lint,2,0,0,1,True,model,2
row1467,Q184748|Q21674818,1,Q184748,codec,Q21674818,MediaWiki hook,2,0,0,1,True,model,2
row1468,Q184748|Q459708,1,Q184748,codec,Q459708,features of Firefox,2,0,0,1,True,model,2
row1469,Q184748|Q2392270,1,Q184748,codec,Q2392270,anti–email spam techniques,2,0,0,1,True,model,2
row1471,Q184748|Q6407552,1,Q184748,codec,Q6407552,killer feature,2,0,0,1,True,model,2
row1472,Q184748|Q1344046,1,Q184748,codec,Q1344046,first-class functions,2,0,0,1,True,model,2
row1474,Q184748|Q5057302,1,Q184748,codec,Q5057302,sound recording process,2,0,0,1,True,model,2
row1475,Q184748|Q440972,1,Q184748,codec,Q440972,compatibility mode,2,0,0,1,True,model,2
row1476,Q184748|Q15079042,1,Q184748,codec,Q15079042,spaced repetition software,2,0,0,1,True,model,2
row1477,Q184748|Q1203383,1,Q184748,codec,Q1203383,hooking,2,0,0,1,True,model,2
row1478,Q184748|Q24839054,1,Q184748,codec,Q24839054,sticker,2,0,0,1,True,model,2
row1479,Q184748|Q25021307,1,Q184748,codec,Q25021307,Linux namespaces,2,0,0,1,True,model,2
row1480,Q184748|Q21481290,1,Q184748,codec,Q21481290,MediaWiki configuration setting,2,0,0,1,True,model,2
row1481,Q184748|Q1756442,1,Q184748,codec,Q1756442,LR parser,2,0,0,1,True,model,2
row1482,Q184748|Q1064733,1,Q184748,codec,Q1064733,Start menu,2,0,0,1,True,model,2
row1483,Q184748|Q18042942,1,Q184748,codec,Q18042942,Beta Features,2,0,0,1,True,model,2
row1484,Q184748|Q4346042,1,Q184748,codec,Q4346042,Do What I Mean,2,0,0,1,True,model,2
row1485,Q184748|Q643876,1,Q184748,codec,Q643876,Virtual printer,2,0,0,1,True,model,2
row1486,Q184748|Q60755507,1,Q184748,codec,Q60755507,crypto-agility,2,0,0,1,True,model,2
row1487,Q184748|Q554950,1,Q184748,codec,Q554950,recommender system,2,0,0,1,True,model,2
row1488,Q184748|Q1324197,1,Q184748,codec,Q1324197,preview,2,0,0,1,True,model,2
row1489,Q184748|Q16240817,1,Q184748,codec,Q16240817,autotype,2,0,0,1,True,model,2
row1491,Q184748|Q5439692,1,Q184748,codec,Q5439692,Features of Skype,2,0,0,1,True,model,2
row1492,Q184748|Q28168011,1,Q184748,codec,Q28168011,X server,2,0,0,1,True,model,2
row1493,Q184748|Q55070019,1,Q184748,codec,Q55070019,video game feature,2,0,0,1,True,model,2
row1494,Q184748|Q842193,1,Q184748,codec,Q842193,sandbox,2,0,0,1,True,model,2
row1496,Q184748|Q48835386,1,Q184748,codec,Q48835386,Feed,2,0,0,1,True,model,2
row1497,Q184748|Q570871,1,Q184748,codec,Q570871,email client,2,0,0,1,True,model,2
row1498,Q184748|Q4434361,1,Q184748,codec,Q4434361,contact list,2,0,0,1,True,model,2
row1499,Q184748|Q28057030,1,Q184748,codec,Q28057030,ERP software,2,0,0,1,True,model,2
row1500,Q184748|Q3077240,1,Q184748,codec,Q3077240,forge,2,0,0,1,True,model,2
row1501,Q836575|Q1914636,1,Q836575,quality assurance,Q1914636,activity,1,1,1,1,True,model,1
row1502,Q836575|Q11540953,1,Q836575,quality assurance,Q11540953,search,2,0,0,1,True,model,2
row1503,Q836575|Q43393537,1,Q836575,quality assurance,Q43393537,dancing,2,0,0,1,True,model,2
row1504,Q836575|Q628455,1,Q836575,quality assurance,Q628455,rite,2,0,0,1,True,model,2
row1505,Q836575|Q10706874,1,Q836575,quality assurance,Q10706874,coercive measures,2,0,0,1,True,model,2
row1506,Q836575|Q2607241,1,Q836575,quality assurance,Q2607241,mise en scène,2,0,0,1,True,model,2
row1507,Q836575|Q1168263,1,Q836575,quality assurance,Q1168263,function,2,1,0,0,True,model,2
row1510,Q836575|Q6765918,1,Q836575,quality assurance,Q6765918,wrongdoing,2,0,0,1,True,model,2
row1511,Q836575|Q7371358,1,Q836575,quality assurance,Q7371358,rout,2,0,0,1,True,model,2
row1512,Q836575|Q1351959,1,Q836575,quality assurance,Q1351959,insect farming,2,0,0,1,True,model,2
row1513,Q836575|Q9332,1,Q836575,quality assurance,Q9332,behavior,2,0,0,1,True,model,2
row1514,Q836575|Q2050700,1,Q836575,quality assurance,Q2050700,paper folding,2,0,0,1,True,model,2
row1515,Q836575|Q2142602,1,Q836575,quality assurance,Q2142602,rehabilitation,2,0,0,1,True,model,2
row1516,Q836575|Q2997557,1,Q836575,quality assurance,Q2997557,fire safety,2,0,0,1,True,model,2
row1518,Q836575|Q5377030,1,Q836575,quality assurance,Q5377030,energy conservation measure,2,0,0,1,True,model,2
row1519,Q836575|Q5249498,1,Q836575,quality assurance,Q5249498,declassification,2,0,0,1,True,model,2
row1520,Q836575|Q11640,1,Q836575,quality assurance,Q11640,outreach,2,0,0,1,True,model,2
row1521,Q836575|Q27939,1,Q836575,quality assurance,Q27939,singing,2,0,0,1,True,model,2
row1522,Q836575|Q124490,1,Q836575,quality assurance,Q124490,violence,2,0,0,1,True,model,2
row1523,Q836575|Q1043452,1,Q836575,quality assurance,Q1043452,maintenance,2,1,0,0,True,model,2
row1524,Q836575|Q6815577,1,Q836575,quality assurance,Q6815577,memorialization,2,0,0,1,True,model,2
row1525,Q836575|Q14204746,1,Q836575,quality assurance,Q14204746,travelling with children,2,0,0,1,True,model,2
row1526,Q836575|Q265939,1,Q836575,quality assurance,Q265939,patronage,2,0,0,1,True,model,2
row1528,Q836575|Q11977025,1,Q836575,quality assurance,Q11977025,indexing (information technology),2,0,0,1,True,model,2
row1529,Q836575|Q2912143,1,Q836575,quality assurance,Q2912143,scapegoating,2,0,0,1,True,model,2
row1530,Q836575|Q13438506,1,Q836575,quality assurance,Q13438506,fertilizing,2,0,0,1,True,model,2
row1532,Q836575|Q18089080,1,Q836575,quality assurance,Q18089080,citing,2,0,0,1,True,model,2
row1533,Q836575|Q7708485,1,Q836575,quality assurance,Q7708485,textile process,2,0,0,1,True,model,2
row1534,Q836575|Q2984259,1,Q836575,quality assurance,Q2984259,summer camp,2,0,0,1,True,model,2
row1535,Q836575|Q34577,1,Q836575,quality assurance,Q34577,poaching,2,0,0,1,True,model,2
row1536,Q836575|Q494330,1,Q836575,quality assurance,Q494330,after-school activity,2,0,0,1,True,model,2
row1537,Q836575|Q17113173,1,Q836575,quality assurance,Q17113173,cannibalization,2,0,0,1,True,model,2
row1538,Q836575|Q80006,1,Q836575,quality assurance,Q80006,computer programming,2,1,0,0,True,model,2
row1539,Q836575|Q2956685,1,Q836575,quality assurance,Q2956685,disruption,2,0,0,1,True,model,2
row1540,Q836575|Q206021,1,Q836575,quality assurance,Q206021,flight,2,0,0,1,True,model,2
row1541,Q836575|Q60469219,1,Q836575,quality assurance,Q60469219,ecological recovery,2,0,0,1,True,model,2
row1542,Q836575|Q208165,1,Q836575,quality assurance,Q208165,collecting,2,0,0,1,True,model,2
row1543,Q836575|Q2692551,1,Q836575,quality assurance,Q2692551,dewatering,2,0,0,1,True,model,2
row1546,Q80998|Q17155032,4,Q80998,firewall,Q17155032,software category,1,1,1,1,True,model,1
row1547,Q80998|Q907342,4,Q80998,firewall,Q907342,compatibility layer,2,0,1,0,True,model,2
row1548,Q80998|Q28168011,4,Q80998,firewall,Q28168011,X server,2,0,1,0,True,model,2
row1549,Q80998|Q1074158,4,Q80998,firewall,Q1074158,educational software,2,0,1,0,True,model,2
row1550,Q80998|Q1727373,4,Q80998,firewall,Q1727373,lint,2,0,1,0,True,model,2
row1551,Q80998|Q1756442,4,Q80998,firewall,Q1756442,LR parser,2,0,1,0,True,model,2
row1552,Q80998|Q643876,4,Q80998,firewall,Q643876,Virtual printer,2,0,1,0,True,model,2
row1554,Q80998|Q570871,4,Q80998,firewall,Q570871,email client,2,0,1,0,True,model,2
row1555,Q80998|Q28057030,4,Q80998,firewall,Q28057030,ERP software,2,0,1,0,True,model,2
row1556,Q80998|Q3077240,4,Q80998,firewall,Q3077240,forge,2,0,1,0,True,model,2
row1557,Q80998|Q15079042,4,Q80998,firewall,Q15079042,spaced repetition software,2,0,1,0,True,model,2
row1558,Q2254396|Q4830453,4,Q2254396,Viaccess,Q4830453,business,1,1,1,1,True,model,1
row1559,Q2254396|Q30688741,4,Q2254396,Viaccess,Q30688741,virtual restaurant,2,0,0,1,True,model,2
